[0.010s][info][class,load] opened: /Library/Java/JavaVirtualMachines/jdk-11.jdk/Contents/Home/lib/modules
[0.259s][info][class,load] io.netty.util.internal.logging.JdkLogger source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.259s][info][class,load] io.netty.util.internal.SystemPropertyUtil source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.259s][info][class,load] java.lang.SecurityException source: jrt:/java.base
[0.260s][info][class,load] java.util.concurrent.atomic.AtomicReference source: jrt:/java.base
[0.260s][info][class,load] io.netty.util.internal.EmptyArrays source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.261s][info][class,load] io.netty.util.AsciiString source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.261s][info][class,load] java.security.cert.X509Extension source: jrt:/java.base
[0.261s][info][class,load] java.security.cert.X509Certificate source: jrt:/java.base
[0.261s][info][class,load] javax.security.cert.Certificate source: jrt:/java.base
[0.261s][info][class,load] javax.security.cert.X509Certificate source: jrt:/java.base
[0.262s][info][class,load] io.vertx.core.VertxOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.262s][info][class,load] io.vertx.core.impl.cpu.CpuCoreSensor source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.263s][info][class,load] io.vertx.core.impl.launcher.commands.ExecUtils source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.263s][info][class,load] io.vertx.core.metrics.MetricsOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.264s][info][class,load] io.vertx.core.net.NetworkOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.264s][info][class,load] io.vertx.core.net.TCPSSLOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.264s][info][class,load] io.vertx.core.eventbus.EventBusOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.264s][info][class,load] io.vertx.core.net.KeyCertOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.265s][info][class,load] io.vertx.core.net.TrustOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.265s][info][class,load] io.vertx.core.net.SSLEngineOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.265s][info][class,load] io.vertx.core.net.JdkSSLEngineOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.265s][info][class,load] io.vertx.core.net.OpenSSLEngineOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.266s][info][class,load] io.vertx.core.http.ClientAuth source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.266s][info][class,load] io.vertx.core.dns.AddressResolverOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.267s][info][class,load] io.vertx.core.impl.AddressResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.267s][info][class,load] java.util.concurrent.Executor source: shared objects file
[0.267s][info][class,load] java.util.concurrent.ExecutorService source: shared objects file
[0.267s][info][class,load] java.util.concurrent.ScheduledExecutorService source: jrt:/java.base
[0.267s][info][class,load] io.netty.util.concurrent.EventExecutorGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.267s][info][class,load] io.netty.util.concurrent.EventExecutor source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.267s][info][class,load] java.net.SocketAddress source: jrt:/java.base
[0.267s][info][class,load] java.net.InetSocketAddress source: jrt:/java.base
[0.268s][info][class,load] java.util.regex.Pattern$Caret source: jrt:/java.base
[0.268s][info][class,load] java.util.regex.CharPredicates$$Lambda$53/0x000000084007bc40 source: java.util.regex.CharPredicates
[0.268s][info][class,load] java.util.regex.Pattern$Pos source: jrt:/java.base
[0.268s][info][class,load] io.vertx.core.impl.Utils source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.269s][info][class,load] io.vertx.core.file.impl.FileSystemImpl source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.269s][info][class,load] io.vertx.core.impl.Action source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.269s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$BlockingAction source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.269s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$7 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.270s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$8 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.270s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.270s][info][class,load] io.vertx.core.streams.WriteStream source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.270s][info][class,load] io.vertx.core.file.AsyncFile source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.271s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$2 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.271s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$3 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.271s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$4 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.271s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$5 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.271s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$6 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.272s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$9 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.272s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$10 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.272s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$11 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.272s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$12 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.272s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$13 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.272s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$14 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.273s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$15 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.273s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$16 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.273s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$17 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.273s][info][class,load] io.vertx.core.file.impl.FileSystemImpl$18 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.273s][info][class,load] io.vertx.core.file.CopyOptions source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.274s][info][class,load] io.netty.util.concurrent.FastThreadLocalThread source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.274s][info][class,load] io.vertx.core.impl.VertxThread source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.274s][info][class,load] io.vertx.core.net.impl.transport.Transport source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.275s][info][class,load] io.netty.channel.EventLoopGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.275s][info][class,load] io.vertx.core.net.impl.transport.EpollTransport source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.275s][info][class,load] io.vertx.core.net.impl.transport.KQueueTransport source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.275s][info][class,load] java.net.SocketException source: jrt:/java.base
[0.276s][info][class,load] io.netty.buffer.ByteBufAllocator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-buffer-4.1.19.Final.jar
[0.276s][info][class,load] io.netty.channel.RecvByteBufAllocator source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.276s][info][class,load] io.netty.util.AttributeMap source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.276s][info][class,load] io.netty.channel.ChannelOutboundInvoker source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.277s][info][class,load] io.netty.channel.Channel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.277s][info][class,load] io.netty.channel.socket.DatagramChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.277s][info][class,load] java.lang.UnsupportedOperationException source: jrt:/java.base
[0.277s][info][class,load] io.vertx.core.impl.CloseHooks source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.277s][info][class,load] io.vertx.core.impl.BlockedThreadChecker source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.277s][info][class,load] java.util.TimerTask source: jrt:/java.base
[0.277s][info][class,load] io.vertx.core.impl.BlockedThreadChecker$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.278s][info][class,load] java.util.Timer source: jrt:/java.base
[0.278s][info][class,load] java.util.TaskQueue source: jrt:/java.base
[0.278s][info][class,load] java.util.TimerThread source: jrt:/java.base
[0.278s][info][class,load] java.util.Timer$1 source: jrt:/java.base
[0.278s][info][class,load] io.vertx.core.VertxException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.279s][info][class,load] io.vertx.core.impl.VertxThreadFactory source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.280s][info][class,load] io.netty.util.concurrent.AbstractEventExecutorGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.280s][info][class,load] io.netty.util.concurrent.MultithreadEventExecutorGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.280s][info][class,load] io.netty.channel.MultithreadEventLoopGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.280s][info][class,load] io.netty.channel.nio.NioEventLoopGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.280s][info][class,load] java.util.concurrent.Future source: shared objects file
[0.280s][info][class,load] java.util.concurrent.Delayed source: jrt:/java.base
[0.280s][info][class,load] java.util.concurrent.ScheduledFuture source: jrt:/java.base
[0.280s][info][class,load] java.lang.InterruptedException source: jrt:/java.base
[0.281s][info][class,load] io.netty.util.concurrent.Future source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.281s][info][class,load] io.netty.util.concurrent.Promise source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.281s][info][class,load] io.netty.util.concurrent.FutureListener source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
